Java HotSpot(TM) 64-Bit Server VM (25.60-b23) for bsd-amd64 JRE (1.8.0_60-b27), built on Aug  4 2015 10:47:24 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1230656k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
2017-08-27T19:38:34.856-0100: 88.377: [GC (Allocation Failure) [PSYoungGen: 384512K->154208K(541696K)] 670679K->440375K(1939968K), 0.0713463 secs] [Times: user=0.56 sys=0.00, real=0.07 secs] 
2017-08-27T19:38:35.668-0100: 89.189: [GC (Allocation Failure) [PSYoungGen: 538720K->154112K(538624K)] 824887K->531231K(1936896K), 0.1078522 secs] [Times: user=0.83 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:36.514-0100: 90.035: [GC (Allocation Failure) [PSYoungGen: 538624K->154208K(541184K)] 915743K->622263K(1939456K), 0.1091335 secs] [Times: user=0.83 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:37.388-0100: 90.909: [GC (Allocation Failure) [PSYoungGen: 537696K->152032K(535552K)] 1005751K->711023K(1933824K), 0.1076323 secs] [Times: user=0.83 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:38.261-0100: 91.782: [GC (Allocation Failure) [PSYoungGen: 535520K->152928K(541184K)] 1094511K->800743K(1939456K), 0.1057833 secs] [Times: user=0.83 sys=0.00, real=0.10 secs] 
2017-08-27T19:38:39.102-0100: 92.623: [GC (Allocation Failure) [PSYoungGen: 536928K->152480K(540672K)] 1184743K->889959K(1938944K), 0.1075721 secs] [Times: user=0.84 sys=0.00, real=0.10 secs] 
2017-08-27T19:38:39.985-0100: 93.506: [GC (Allocation Failure) [PSYoungGen: 536480K->153856K(541696K)] 1273959K->980519K(1939968K), 0.1078970 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:40.860-0100: 94.381: [GC (Allocation Failure) [PSYoungGen: 538880K->153472K(541696K)] 1365543K->1070703K(1939968K), 0.1097395 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:41.663-0100: 95.184: [GC (Allocation Failure) [PSYoungGen: 538496K->154176K(542208K)] 1455727K->1161567K(1940480K), 0.1101473 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:42.539-0100: 96.060: [GC (Allocation Failure) [PSYoungGen: 539712K->153632K(542208K)] 1547103K->1254344K(1940480K), 0.1125346 secs] [Times: user=0.88 sys=0.00, real=0.12 secs] 
2017-08-27T19:38:43.441-0100: 96.962: [GC (Allocation Failure) [PSYoungGen: 539168K->154400K(542208K)] 1639880K->1347448K(1940480K), 0.1120698 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:44.320-0100: 97.841: [GC (Allocation Failure) [PSYoungGen: 539936K->152416K(542208K)] 1732984K->1442712K(1940480K), 0.1160955 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:44.436-0100: 97.957: [Full GC (Ergonomics) [PSYoungGen: 152416K->0K(542208K)] [ParOldGen: 1290296K->287265K(1398272K)] 1442712K->287265K(1940480K), [Metaspace: 22479K->22479K(1069056K)], 0.4864148 secs] [Times: user=3.56 sys=0.01, real=0.49 secs] 
2017-08-27T19:38:45.647-0100: 99.168: [GC (Allocation Failure) [PSYoungGen: 385536K->154464K(542208K)] 672801K->441729K(1940480K), 0.0760833 secs] [Times: user=0.57 sys=0.00, real=0.08 secs] 
2017-08-27T19:38:46.456-0100: 99.976: [GC (Allocation Failure) [PSYoungGen: 540000K->153728K(542208K)] 827265K->533553K(1940480K), 0.1126078 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:47.331-0100: 100.852: [GC (Allocation Failure) [PSYoungGen: 539264K->154336K(542208K)] 919089K->626385K(1940480K), 0.1101311 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:48.218-0100: 101.739: [GC (Allocation Failure) [PSYoungGen: 539872K->152640K(542208K)] 1011921K->715633K(1940480K), 0.1078096 secs] [Times: user=0.85 sys=0.01, real=0.11 secs] 
2017-08-27T19:38:49.058-0100: 102.579: [GC (Allocation Failure) [PSYoungGen: 538176K->154304K(542208K)] 1101169K->806457K(1940480K), 0.1074497 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:49.950-0100: 103.471: [GC (Allocation Failure) [PSYoungGen: 539840K->150432K(542208K)] 1191993K->893409K(1940480K), 0.1071300 secs] [Times: user=0.85 sys=0.00, real=0.10 secs] 
2017-08-27T19:38:50.823-0100: 104.344: [GC (Allocation Failure) [PSYoungGen: 535968K->154112K(542208K)] 1278945K->984209K(1940480K), 0.1086570 secs] [Times: user=0.86 sys=0.01, real=0.11 secs] 
2017-08-27T19:38:51.717-0100: 105.238: [GC (Allocation Failure) [PSYoungGen: 539648K->152992K(542208K)] 1369745K->1073801K(1940480K), 0.1110219 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:52.574-0100: 106.095: [GC (Allocation Failure) [PSYoungGen: 538528K->153760K(541184K)] 1459337K->1165185K(1939456K), 0.1100190 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:53.426-0100: 106.947: [GC (Allocation Failure) [PSYoungGen: 539296K->153696K(541696K)] 1550721K->1257737K(1939968K), 0.1123105 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:54.262-0100: 107.783: [GC (Allocation Failure) [PSYoungGen: 539232K->152800K(542720K)] 1643273K->1355185K(1940992K), 0.1180497 secs] [Times: user=0.89 sys=0.00, real=0.12 secs] 
2017-08-27T19:38:55.140-0100: 108.661: [GC (Allocation Failure) [PSYoungGen: 539360K->153888K(542720K)] 1741745K->1453281K(1940992K), 0.1173215 secs] [Times: user=0.88 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:55.258-0100: 108.779: [Full GC (Ergonomics) [PSYoungGen: 153888K->0K(542720K)] [ParOldGen: 1299393K->290043K(1398272K)] 1453281K->290043K(1940992K), [Metaspace: 22514K->22514K(1069056K)], 0.4918012 secs] [Times: user=3.67 sys=0.01, real=0.50 secs] 
2017-08-27T19:38:56.467-0100: 109.988: [GC (Allocation Failure) [PSYoungGen: 386560K->154560K(542720K)] 676603K->444603K(1940992K), 0.0738666 secs] [Times: user=0.57 sys=0.00, real=0.08 secs] 
2017-08-27T19:38:57.322-0100: 110.843: [GC (Allocation Failure) [PSYoungGen: 541120K->154560K(541184K)] 831163K->535571K(1939456K), 0.1113585 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:58.197-0100: 111.718: [GC (Allocation Failure) [PSYoungGen: 541120K->154528K(542208K)] 922131K->626491K(1940480K), 0.1084992 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:59.088-0100: 112.609: [GC (Allocation Failure) [PSYoungGen: 540064K->154560K(542208K)] 1012027K->717475K(1940480K), 0.1093801 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:38:59.989-0100: 113.510: [GC (Allocation Failure) [PSYoungGen: 540096K->154624K(542208K)] 1103011K->808467K(1940480K), 0.1097717 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:00.893-0100: 114.414: [GC (Allocation Failure) [PSYoungGen: 540160K->154592K(542208K)] 1194003K->899379K(1940480K), 0.1090318 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:01.809-0100: 115.330: [GC (Allocation Failure) [PSYoungGen: 540128K->153152K(542208K)] 1284915K->988875K(1940480K), 0.1088926 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:02.668-0100: 116.189: [GC (Allocation Failure) [PSYoungGen: 538688K->154112K(542208K)] 1374411K->1079307K(1940480K), 0.1106769 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:03.561-0100: 117.082: [GC (Allocation Failure) [PSYoungGen: 539648K->151808K(542208K)] 1464843K->1167443K(1940480K), 0.1101266 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:04.413-0100: 117.934: [GC (Allocation Failure) [PSYoungGen: 537344K->154560K(542208K)] 1552979K->1258307K(1940480K), 0.1148050 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:05.311-0100: 118.832: [GC (Allocation Failure) [PSYoungGen: 540096K->154930K(542208K)] 1643843K->1349557K(1940480K), 0.1150152 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:06.186-0100: 119.707: [GC (Allocation Failure) [PSYoungGen: 540466K->154560K(542208K)] 1735093K->1440429K(1940480K), 0.1147252 secs] [Times: user=0.89 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:06.301-0100: 119.822: [Full GC (Ergonomics) [PSYoungGen: 154560K->0K(542208K)] [ParOldGen: 1285869K->285814K(1398272K)] 1440429K->285814K(1940480K), [Metaspace: 22520K->22520K(1069056K)], 0.4825852 secs] [Times: user=3.57 sys=0.01, real=0.48 secs] 
2017-08-27T19:39:07.542-0100: 121.063: [GC (Allocation Failure) [PSYoungGen: 385536K->153024K(542208K)] 671350K->438838K(1940480K), 0.0736292 secs] [Times: user=0.58 sys=0.00, real=0.07 secs] 
2017-08-27T19:39:08.393-0100: 121.914: [GC (Allocation Failure) [PSYoungGen: 538560K->154240K(542208K)] 824374K->533774K(1940480K), 0.1117123 secs] [Times: user=0.88 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:09.232-0100: 122.753: [GC (Allocation Failure) [PSYoungGen: 539776K->153056K(542208K)] 919310K->630366K(1940480K), 0.1134440 secs] [Times: user=0.89 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:10.123-0100: 123.644: [GC (Allocation Failure) [PSYoungGen: 538592K->154784K(542208K)] 1015902K->726934K(1940480K), 0.1121174 secs] [Times: user=0.88 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:11.032-0100: 124.553: [GC (Allocation Failure) [PSYoungGen: 540320K->156512K(541184K)] 1112470K->819606K(1939456K), 0.1101041 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:11.959-0100: 125.480: [GC (Allocation Failure) [PSYoungGen: 541024K->153760K(541696K)] 1204118K->909118K(1939968K), 0.1093101 secs] [Times: user=0.86 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:12.829-0100: 126.350: [GC (Allocation Failure) [PSYoungGen: 538272K->151008K(541696K)] 1293630K->996238K(1939968K), 0.1084406 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:13.701-0100: 127.222: [GC (Allocation Failure) [PSYoungGen: 535520K->154304K(541696K)] 1380750K->1086694K(1939968K), 0.1086753 secs] [Times: user=0.85 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:14.573-0100: 128.094: [GC (Allocation Failure) [PSYoungGen: 538816K->153280K(541696K)] 1471206K->1176158K(1939968K), 0.1155826 secs] [Times: user=0.86 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:15.466-0100: 128.987: [GC (Allocation Failure) [PSYoungGen: 537792K->153024K(537600K)] 1560670K->1270894K(1935872K), 0.1159092 secs] [Times: user=0.90 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:16.349-0100: 129.870: [GC (Allocation Failure) [PSYoungGen: 537536K->153184K(541184K)] 1655406K->1370278K(1939456K), 0.1186261 secs] [Times: user=0.90 sys=0.01, real=0.12 secs] 
2017-08-27T19:39:17.235-0100: 130.756: [GC (Allocation Failure) [PSYoungGen: 537696K->153248K(541184K)] 1754790K->1464422K(1939456K), 0.1406535 secs] [Times: user=0.94 sys=0.02, real=0.14 secs] 
2017-08-27T19:39:17.376-0100: 130.897: [Full GC (Ergonomics) [PSYoungGen: 153248K->0K(541184K)] [ParOldGen: 1311174K->293419K(1398272K)] 1464422K->293419K(1939456K), [Metaspace: 22522K->22522K(1069056K)], 0.5514711 secs] [Times: user=3.79 sys=0.04, real=0.55 secs] 
2017-08-27T19:39:18.678-0100: 132.199: [GC (Allocation Failure) [PSYoungGen: 384512K->151360K(542208K)] 677931K->444779K(1940480K), 0.0738499 secs] [Times: user=0.58 sys=0.00, real=0.08 secs] 
2017-08-27T19:39:19.478-0100: 132.999: [GC (Allocation Failure) [PSYoungGen: 536896K->154400K(542208K)] 830315K->535491K(1940480K), 0.1093634 secs] [Times: user=0.85 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:20.374-0100: 133.895: [GC (Allocation Failure) [PSYoungGen: 539936K->152928K(542208K)] 921027K->624443K(1940480K), 0.1123711 secs] [Times: user=0.88 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:21.287-0100: 134.808: [GC (Allocation Failure) [PSYoungGen: 538464K->153824K(539648K)] 1009979K->715691K(1937920K), 0.1107110 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:22.181-0100: 135.702: [GC (Allocation Failure) [PSYoungGen: 539360K->152800K(541696K)] 1101227K->812515K(1939968K), 0.1156416 secs] [Times: user=0.91 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:23.064-0100: 136.585: [GC (Allocation Failure) [PSYoungGen: 538336K->154272K(541696K)] 1198051K->912795K(1939968K), 0.1147435 secs] [Times: user=0.90 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:24.007-0100: 137.528: [GC (Allocation Failure) [PSYoungGen: 539808K->155008K(541696K)] 1298331K->1005907K(1939968K), 0.1115408 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:24.873-0100: 138.394: [GC (Allocation Failure) [PSYoungGen: 540544K->154520K(542208K)] 1391443K->1096355K(1940480K), 0.1117956 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:25.697-0100: 139.217: [GC (Allocation Failure) [PSYoungGen: 540056K->153920K(542208K)] 1481891K->1186923K(1940480K), 0.1133871 secs] [Times: user=0.87 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:26.630-0100: 140.151: [GC (Allocation Failure) [PSYoungGen: 539456K->151840K(542208K)] 1572459K->1274651K(1940480K), 0.1112145 secs] [Times: user=0.84 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:27.500-0100: 141.021: [GC (Allocation Failure) [PSYoungGen: 537376K->154592K(542208K)] 1660187K->1365131K(1940480K), 0.1126931 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:28.380-0100: 141.901: [GC (Allocation Failure) [PSYoungGen: 540128K->153760K(539648K)] 1750667K->1454819K(1937920K), 0.1128510 secs] [Times: user=0.88 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:28.493-0100: 142.014: [Full GC (Ergonomics) [PSYoungGen: 153760K->0K(539648K)] [ParOldGen: 1301059K->290203K(1398272K)] 1454819K->290203K(1937920K), [Metaspace: 22527K->22527K(1069056K)], 0.4824510 secs] [Times: user=3.63 sys=0.01, real=0.48 secs] 
2017-08-27T19:39:29.738-0100: 143.259: [GC (Allocation Failure) [PSYoungGen: 385536K->154080K(541696K)] 675739K->444283K(1939968K), 0.0744206 secs] [Times: user=0.59 sys=0.00, real=0.08 secs] 
2017-08-27T19:39:30.645-0100: 144.166: [GC (Allocation Failure) [PSYoungGen: 539616K->152704K(541696K)] 829819K->542987K(1939968K), 0.1136248 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:31.495-0100: 145.016: [GC (Allocation Failure) [PSYoungGen: 538240K->155072K(541696K)] 928523K->641779K(1939968K), 0.1136037 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:32.421-0100: 145.942: [GC (Allocation Failure) [PSYoungGen: 540608K->154816K(542208K)] 1027315K->732451K(1940480K), 0.1115915 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:33.333-0100: 146.854: [GC (Allocation Failure) [PSYoungGen: 540352K->154016K(542208K)] 1117987K->822235K(1940480K), 0.1094066 secs] [Times: user=0.87 sys=0.01, real=0.11 secs] 
2017-08-27T19:39:34.263-0100: 147.784: [GC (Allocation Failure) [PSYoungGen: 539552K->151744K(542208K)] 1207771K->909707K(1940480K), 0.1102316 secs] [Times: user=0.83 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:35.170-0100: 148.691: [GC (Allocation Failure) [PSYoungGen: 537280K->154624K(542208K)] 1295243K->1000131K(1940480K), 0.1103003 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:36.051-0100: 149.572: [GC (Allocation Failure) [PSYoungGen: 540160K->153440K(542208K)] 1385667K->1089411K(1940480K), 0.1152497 secs] [Times: user=0.87 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:36.904-0100: 150.425: [GC (Allocation Failure) [PSYoungGen: 538976K->153856K(541184K)] 1474947K->1184363K(1939456K), 0.1155648 secs] [Times: user=0.89 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:37.798-0100: 151.319: [GC (Allocation Failure) [PSYoungGen: 539392K->153504K(541696K)] 1569899K->1283683K(1939968K), 0.1188476 secs] [Times: user=0.90 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:38.673-0100: 152.194: [GC (Allocation Failure) [PSYoungGen: 539040K->154816K(542720K)] 1669219K->1379243K(1940992K), 0.1129147 secs] [Times: user=0.88 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:39.602-0100: 153.123: [GC (Allocation Failure) [PSYoungGen: 541376K->149888K(536576K)] 1765803K->1464803K(1934848K), 0.1096713 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:39.712-0100: 153.233: [Full GC (Ergonomics) [PSYoungGen: 149888K->0K(536576K)] [ParOldGen: 1314915K->292859K(1398272K)] 1464803K->292859K(1934848K), [Metaspace: 22528K->22528K(1069056K)], 0.4856789 secs] [Times: user=3.62 sys=0.01, real=0.48 secs] 
2017-08-27T19:39:40.909-0100: 154.430: [GC (Allocation Failure) [PSYoungGen: 386560K->154720K(542208K)] 679419K->447579K(1940480K), 0.0747076 secs] [Times: user=0.58 sys=0.00, real=0.08 secs] 
2017-08-27T19:39:41.793-0100: 155.314: [GC (Allocation Failure) [PSYoungGen: 540256K->152896K(542208K)] 833115K->537243K(1940480K), 0.1096506 secs] [Times: user=0.86 sys=0.00, real=0.11 secs] 
2017-08-27T19:39:42.639-0100: 156.160: [GC (Allocation Failure) [PSYoungGen: 538432K->152704K(542208K)] 922779K->636091K(1940480K), 0.1290106 secs] [Times: user=1.02 sys=0.01, real=0.13 secs] 
2017-08-27T19:39:43.460-0100: 156.981: [GC (Allocation Failure) [PSYoungGen: 538240K->155328K(541184K)] 1021627K->736051K(1939456K), 0.1317795 secs] [Times: user=1.05 sys=0.00, real=0.13 secs] 
2017-08-27T19:39:44.409-0100: 157.930: [GC (Allocation Failure) [PSYoungGen: 540864K->154592K(541696K)] 1121587K->826259K(1939968K), 0.1148646 secs] [Times: user=0.86 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:45.403-0100: 158.923: [GC (Allocation Failure) [PSYoungGen: 539104K->43296K(428032K)] 1210771K->866139K(1826304K), 0.1269377 secs] [Times: user=0.97 sys=0.00, real=0.12 secs] 
2017-08-27T19:39:46.169-0100: 159.690: [GC (Allocation Failure) [PSYoungGen: 427808K->10816K(485376K)] 1250651K->868579K(1883648K), 0.0254508 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2017-08-27T19:39:46.606-0100: 160.127: [GC (Allocation Failure) [PSYoungGen: 320576K->9312K(319488K)] 1178339K->867715K(1717760K), 0.0029231 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-08-27T19:40:19.546-0100: 193.067: [GC (Allocation Failure) [PSYoungGen: 316765K->24310K(476160K)] 1175168K->883849K(1874432K), 0.0050543 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
Heap
 PSYoungGen      total 476160K, used 70245K [0x0000000795580000, 0x00000007c0000000, 0x00000007c0000000)
  eden space 267776K, 17% used [0x0000000795580000,0x000000079825bd00,0x00000007a5b00000)
  from space 208384K, 11% used [0x00000007b3480000,0x00000007b4c3d880,0x00000007c0000000)
  to   space 215552K, 0% used [0x00000007a5b00000,0x00000007a5b00000,0x00000007b2d80000)
 ParOldGen       total 1398272K, used 859539K [0x0000000740000000, 0x0000000795580000, 0x0000000795580000)
  object space 1398272K, 61% used [0x0000000740000000,0x0000000774764da8,0x0000000795580000)
 Metaspace       used 23051K, capacity 23404K, committed 23808K, reserved 1071104K
  class space    used 2669K, capacity 2749K, committed 2816K, reserved 1048576K
